Date;Time;U(Volts);I(Amps);P(Wt);Pnom;L(Wt/m^2);T(deg.Cels.)
2015-03-02;00:33:02;0.15;0;0;0;-0.4;0.6
2015-03-02;00:33:32;0.05;0;0;0;-0.4;0.6
2015-03-02;00:34:02;0.16;0;0;0;-0.4;0.6
2015-03-02;00:34:32;0.16;0;0;0;-0.4;0.7
2015-03-02;00:35:02;0.14;0;0;0;-0.4;0.7
2015-03-02;00:35:32;0.15;0;0;0;-0.4;0.7
2015-03-02;00:36:02;0.12;0;0;0;-0.4;0.7
2015-03-02;00:36:32;0.02;0;0;0;-0.4;0.7
2015-03-02;00:37:02;0;0;0;0;-0.3;0.7
2015-03-02;00:37:32;0.06;0;0;0;-0.4;0.7
2015-03-02;00:38:02;0.12;0;0;0;-0.4;0.8
2015-03-02;00:38:32;0.05;0;0;0;-0.4;0.8
2015-03-02;00:39:02;0.16;0;0;0;-0.4;0.8
2015-03-02;00:39:32;0.08;0;0;0;-0.4;0.8
2015-03-02;00:40:02;0;0;0;0;-0.4;0.8
2015-03-02;00:40:32;0.17;0;0;0;-0.4;0.9
2015-03-02;00:41:02;0.04;0;0;0;-0.4;0.9
2015-03-02;00:41:32;0;0;0;0;-0.3;0.9
2015-03-02;00:42:02;0;0;0;0;-0.4;0.8
2015-03-02;00:42:32;0.13;0;0;0;-0.3;0.8
2015-03-02;00:43:02;0.17;0;0;0;-0.4;0.8
2015-03-02;00:43:32;0.13;0;0;0;-0.4;0.8
2015-03-02;00:44:02;0;0;0;0;-0.4;0.8
2015-03-02;00:44:32;0.1;0;0;0;-0.4;0.8
2015-03-02;00:45:02;0.03;0;0;0;-0.4;0.8
2015-03-02;00:45:32;0;0;0;0;-0.4;0.8
2015-03-02;00:46:02;0.02;0;0;0;-0.4;0.8
2015-03-02;00:46:32;0.15;0;0;0;-0.3;0.8
2015-03-02;00:47:02;0.09;0;0;0;-0.3;0.8
2015-03-02;00:47:32;0.01;0;0;0;-0.4;0.8
2015-03-02;00:48:02;0.04;0;0;0;-0.4;0.8
2015-03-02;00:48:32;0;0;0;0;-0.4;0.8
2015-03-02;00:49:02;0.04;0;0;0;-0.4;0.8
2015-03-02;00:49:32;0.13;0;0;0;-0.4;0.8
2015-03-02;00:50:02;0.03;0;0;0;-0.4;0.8
2015-03-02;00:50:32;0.02;0;0;0;-0.4;0.8
2015-03-02;00:51:02;0.12;0;0;0;-0.4;0.8
2015-03-02;00:51:32;0.14;0;0;0;-0.3;0.8
2015-03-02;00:52:02;0.02;0;0;0;-0.4;0.7
2015-03-02;00:52:32;0;0;0;0;-0.3;0.8
2015-03-02;00:53:02;0.13;0;0;0;-0.4;0.7
2015-03-02;00:53:32;0.03;0;0;0;-0.4;0.7
2015-03-02;00:54:02;0.03;0;0;0;-0.4;0.7
2015-03-02;00:54:32;0.01;0;0;0;-0.4;0.7
2015-03-02;00:55:02;0;0;0;0;-0.4;0.6
2015-03-02;00:55:32;0.01;0;0;0;-0.4;0.5
2015-03-02;00:56:02;0.17;0;0;0;-0.4;0.6
2015-03-02;00:56:32;0.04;0;0;0;-0.4;0.7
2015-03-02;00:57:02;0.03;0;0;0;-0.4;0.6
2015-03-02;00:57:32;0;0;0;0;-0.3;0.6
2015-03-02;00:58:02;0.1;0;0;0;-0.4;0.7
2015-03-02;00:58:32;0.16;0;0;0;-0.4;0.6
2015-03-02;00:59:02;0;0;0;0;-0.4;0.6
2015-03-02;00:59:32;0.15;0;0;0;-0.4;0.6
2015-03-02;01:00:02;0.06;0;0;0;-0.4;0.6
2015-03-02;01:00:32;0.12;0;0;0;-0.3;0.6
2015-03-02;01:01:02;0.06;0;0;0;-0.4;0.6
2015-03-02;01:01:32;0.02;0;0;0;-0.4;0.6
2015-03-02;01:02:02;0.06;0;0;0;-0.4;0.6
2015-03-02;01:02:32;0.02;0;0;0;-0.4;0.6
2015-03-02;01:03:02;0.03;0;0;0;-0.3;0.5
2015-03-02;01:03:32;0.03;0;0;0;-0.4;0.6
2015-03-02;01:04:02;0;0;0;0;-0.4;0.6
2015-03-02;01:04:32;0.07;0;0;0;-0.4;0.6
2015-03-02;01:05:02;0.02;0;0;0;-0.4;0.5
2015-03-02;01:05:32;0.16;0;0;0;-0.4;0.5
2015-03-02;01:06:02;0.02;0;0;0;-0.4;0.5
2015-03-02;01:06:32;0.14;0;0;0;-0.4;0.5
2015-03-02;01:07:02;0.17;0;0;0;-0.4;0.5
2015-03-02;01:07:32;0.16;0;0;0;-0.4;0.5
2015-03-02;01:08:02;0.07;0;0;0;-0.4;0.5
2015-03-02;01:08:32;0.12;0;0;0;-0.4;0.4
2015-03-02;01:09:02;0.03;0;0;0;-0.4;0.3
2015-03-02;01:09:32;0.04;0;0;0;-0.4;0.4
2015-03-02;01:10:02;0.03;0;0;0;-0.4;0.4
2015-03-02;01:10:32;0.08;0;0;0;-0.4;0.4
2015-03-02;01:11:02;0.04;0;0;0;-0.4;0.4
2015-03-02;01:11:32;0;0;0;0;-0.4;0.5
2015-03-02;01:12:02;0.07;0;0;0;-0.3;0.4
2015-03-02;01:12:32;0.05;0;0;0;-0.4;0.4
2015-03-02;01:13:02;0.04;0;0;0;-0.4;0.5
2015-03-02;01:13:32;0.04;0;0;0;-0.4;0.5
2015-03-02;01:14:02;0.16;0;0;0;-0.4;0.5
2015-03-02;01:14:32;0.17;0;0;0;-0.4;0.5
2015-03-02;01:15:02;0.12;0;0;0;-0.4;0.5
2015-03-02;01:15:32;0.08;0;0;0;-0.4;0.5
2015-03-02;01:16:02;0.16;0;0;0;-0.4;0.5
2015-03-02;01:16:32;0.13;0;0;0;-0.4;0.5
2015-03-02;01:17:02;0.17;0;0;0;-0.4;0.5
2015-03-02;01:17:32;0;0;0;0;-0.4;0.5
2015-03-02;01:18:02;0.16;0;0;0;-0.3;0.5
2015-03-02;01:18:32;0.12;0;0;0;-0.4;0.6
2015-03-02;01:19:02;0.12;0;0;0;-0.4;0.5
2015-03-02;01:19:32;0;0;0;0;-0.4;0.5
2015-03-02;01:20:02;0.04;0;0;0;-0.3;0.5
2015-03-02;01:20:32;0.05;0;0;0;-0.4;0.5
2015-03-02;01:21:02;0.17;0;0;0;-0.3;0.5
2015-03-02;01:21:32;0.04;0;0;0;-0.4;0.6
2015-03-02;01:22:02;0.13;0;0;0;-0.3;0.6
2015-03-02;01:22:32;0.02;0;0;0;-0.4;0.6
2015-03-02;01:23:02;0.02;0;0;0;-0.4;0.5
2015-03-02;01:23:32;0.07;0;0;0;-0.4;0.6
2015-03-02;01:24:02;0;0;0;0;-0.4;0.6
2015-03-02;01:24:32;0.17;0;0;0;-0.4;0.5
2015-03-02;01:25:02;0.04;0;0;0;-0.3;0.5
2015-03-02;01:25:32;0;0;0;0;-0.4;0.6
2015-03-02;01:26:02;0.04;0;0;0;-0.3;0.6
2015-03-02;01:26:32;0.03;0;0;0;-0.4;0.6
2015-03-02;01:27:02;0.17;0;0;0;-0.4;0.6
2015-03-02;01:27:32;0.03;0;0;0;-0.4;0.6
2015-03-02;01:28:02;0.13;0;0;0;-0.3;0.6
2015-03-02;01:28:32;0;0;0;0;-0.3;0.6
2015-03-02;01:29:02;0.16;0;0;0;-0.4;0.6
2015-03-02;01:29:32;0.14;0;0;0;-0.4;0.6
2015-03-02;01:30:02;0;0;0;0;-0.4;0.6
2015-03-02;01:30:32;0.04;0;0;0;-0.4;0.7
2015-03-02;01:31:02;0.04;0;0;0;-0.4;0.7
2015-03-02;01:31:32;0.12;0;0;0;-0.4;0.7
2015-03-02;01:32:02;0;0;0;0;-0.4;0.7
2015-03-02;01:32:32;0.15;0;0;0;-0.4;0.7
2015-03-02;01:33:02;0;0;0;0;-0.4;0.7
2015-03-02;01:33:32;0.13;0;0;0;-0.4;0.6
2015-03-02;01:34:02;0;0;0;0;-0.3;0.7
2015-03-02;01:34:32;0.1;0;0;0;-0.4;0.7
2015-03-02;01:35:02;0.13;0;0;0;-0.4;0.7
2015-03-02;01:35:32;0.03;0;0;0;-0.4;0.7
2015-03-02;01:36:02;0.02;0;0;0;-0.4;0.7
2015-03-02;01:36:32;0.13;0;0;0;-0.4;0.7
2015-03-02;01:37:02;0.12;0;0;0;-0.4;0.6
2015-03-02;01:37:32;0.15;0;0;0;-0.3;0.6
2015-03-02;01:38:02;0.17;0;0;0;-0.4;0.6
2015-03-02;01:38:32;0.02;0;0;0;-0.3;0.6
2015-03-02;01:39:02;0.04;0;0;0;-0.3;0.6
2015-03-02;01:39:32;0;0;0;0;-0.4;0.6
2015-03-02;01:40:02;0.17;0;0;0;-0.3;0.6
2015-03-02;01:40:32;0.17;0;0;0;-0.4;0.7
2015-03-02;01:41:02;0.06;0;0;0;-0.3;0.7
2015-03-02;01:41:32;0.17;0;0;0;-0.3;0.7
2015-03-02;01:42:02;0.04;0;0;0;-0.3;0.7
2015-03-02;01:42:32;0.17;0;0;0;-0.3;0.7
2015-03-02;01:43:02;0.14;0;0;0;-0.4;0.7
2015-03-02;01:43:32;0;0;0;0;-0.4;0.8
2015-03-02;01:44:02;0.03;0;0;0;-0.4;0.8
2015-03-02;01:44:32;0.13;0;0;0;-0.4;0.9
2015-03-02;01:45:02;0.15;0;0;0;-0.4;0.9
2015-03-02;01:45:32;0.15;0;0;0;-0.4;0.9
2015-03-02;01:46:02;0;0;0;0;-0.4;0.9
2015-03-02;01:46:32;0.15;0;0;0;-0.4;0.9
2015-03-02;01:47:02;0.13;0;0;0;-0.4;0.9
2015-03-02;01:47:32;0;0;0;0;-0.4;0.9
2015-03-02;01:48:02;0.03;0;0;0;-0.3;0.9
2015-03-02;01:48:32;0.08;0;0;0;-0.4;0.8
2015-03-02;01:49:02;0.01;0;0;0;-0.4;0.7
2015-03-02;01:49:32;0.03;0;0;0;-0.4;0.8
2015-03-02;01:50:02;0.1;0;0;0;-0.4;0.7
2015-03-02;01:50:32;0.04;0;0;0;-0.4;0.8
2015-03-02;01:51:02;0.08;0;0;0;-0.3;0.8
2015-03-02;01:51:32;0.08;0;0;0;-0.4;0.8
2015-03-02;01:52:02;0.07;0;0;0;-0.4;0.8
2015-03-02;01:52:32;0;0;0;0;-0.4;0.8
2015-03-02;01:53:02;0;0;0;0;-0.4;0.8
2015-03-02;01:53:32;0.03;0;0;0;-0.4;0.8
2015-03-02;01:54:02;0.03;0;0;0;-0.3;0.8
2015-03-02;01:54:32;0.12;0;0;0;-0.4;0.8
2015-03-02;01:55:02;0.12;0;0;0;-0.4;0.8
2015-03-02;01:55:32;0.1;0;0;0;-0.4;0.8
2015-03-02;01:56:02;0.13;0;0;0;-0.4;0.8
2015-03-02;01:56:32;0.02;0;0;0;-0.4;0.8
2015-03-02;01:57:02;0.05;0;0;0;-0.4;0.8
2015-03-02;01:57:32;0.12;0;0;0;-0.4;0.8
2015-03-02;01:58:02;0.13;0;0;0;-0.4;0.8
2015-03-02;01:58:32;0;0;0;0;-0.4;0.8
2015-03-02;01:59:02;0.03;0;0;0;-0.4;0.8
2015-03-02;01:59:32;0;0;0;0;-0.4;0.8
2015-03-02;02:00:02;0.02;0;0;0;-0.4;0.8
2015-03-02;02:00:32;0;0;0;0;-0.4;0.8
2015-03-02;02:01:02;0;0;0;0;-0.4;0.8
2015-03-02;02:01:32;0.03;0;0;0;-0.4;0.8
2015-03-02;02:02:02;0;0;0;0;-0.4;0.8
2015-03-02;02:02:32;0.01;0;0;0;-0.4;0.8
2015-03-02;02:03:02;0.03;0;0;0;-0.4;0.8
2015-03-02;02:03:32;0.12;0;0;0;-0.4;0.8
2015-03-02;02:04:02;0.02;0;0;0;-0.4;0.8
2015-03-02;02:04:32;0.09;0;0;0;-0.3;0.8
2015-03-02;02:05:02;0.01;0;0;0;-0.4;0.8
2015-03-02;02:05:32;0.03;0;0;0;-0.4;0.8
2015-03-02;02:06:02;0.14;0;0;0;-0.4;0.8
2015-03-02;02:06:32;0.14;0;0;0;-0.4;0.8
2015-03-02;02:07:02;0.03;0;0;0;-0.4;0.8
2015-03-02;02:07:32;0.06;0;0;0;-0.4;0.8
2015-03-02;02:08:02;0;0;0;0;-0.4;0.8
2015-03-02;02:08:32;0.01;0;0;0;-0.4;0.8
2015-03-02;02:09:02;0.1;0;0;0;-0.4;0.8
2015-03-02;02:09:32;0.01;0;0;0;-0.3;0.8
2015-03-02;02:10:02;0.08;0;0;0;-0.4;0.7
2015-03-02;02:10:32;0.1;0;0;0;-0.4;0.7
2015-03-02;02:11:02;0.02;0;0;0;-0.4;0.7
2015-03-02;02:11:32;0.03;0;0;0;-0.4;0.7
2015-03-02;02:12:02;0.02;0;0;0;-0.4;0.7
2015-03-02;02:12:32;0;0;0;0;-0.4;0.7
2015-03-02;02:13:02;0.16;0;0;0;-0.4;0.7
2015-03-02;02:13:32;0.14;0;0;0;-0.4;0.7
2015-03-02;02:14:02;0.07;0;0;0;-0.4;0.7
2015-03-02;02:14:32;0.15;0;0;0;-0.4;0.6
2015-03-02;02:15:02;0.13;0;0;0;-0.3;0.6
2015-03-02;02:15:32;0.06;0;0;0;-0.4;0.6
2015-03-02;02:16:02;0.08;0;0;0;-0.4;0.6
2015-03-02;02:16:32;0.01;0;0;0;-0.4;0.6
2015-03-02;02:17:02;0.14;0;0;0;-0.4;0.6
2015-03-02;02:17:32;0.12;0;0;0;-0.4;0.6
2015-03-02;02:18:02;0.07;0;0;0;-0.4;0.6
2015-03-02;02:18:32;0.12;0;0;0;-0.4;0.6
2015-03-02;02:19:02;0.08;0;0;0;-0.4;0.6
2015-03-02;02:19:32;0.1;0;0;0;-0.4;0.5
2015-03-02;02:20:02;0.03;0;0;0;-0.4;0.5
2015-03-02;02:20:32;0.08;0;0;0;-0.4;0.5
2015-03-02;02:21:02;0.05;0;0;0;-0.4;0.5
2015-03-02;02:21:32;0.03;0;0;0;-0.4;0.5
2015-03-02;02:22:02;0.12;0;0;0;-0.3;0.5
2015-03-02;02:22:32;0.1;0;0;0;-0.4;0.5
2015-03-02;02:23:02;0.01;0;0;0;-0.4;0.5
2015-03-02;02:23:32;0.06;0;0;0;-0.4;0.5
2015-03-02;02:24:02;0.14;0;0;0;-0.4;0.5
2015-03-02;02:24:32;0.03;0;0;0;-0.4;0.5
2015-03-02;02:25:02;0;0;0;0;-0.4;0.5
2015-03-02;02:25:32;0.12;0;0;0;-0.4;0.5
2015-03-02;02:26:02;0.13;0;0;0;-0.3;0.4
2015-03-02;02:26:32;0.04;0;0;0;-0.4;0.4
2015-03-02;02:27:02;0.06;0;0;0;-0.3;0.4
2015-03-02;02:27:32;0;0;0;0;-0.4;0.4
2015-03-02;02:28:02;0.14;0;0;0;-0.4;0.4
2015-03-02;02:28:32;0.13;0;0;0;-0.4;0.3
2015-03-02;02:29:02;0.01;0;0;0;-0.4;0.3
2015-03-02;02:29:32;0;0;0;0;-0.4;0.4
2015-03-02;02:30:02;0.15;0;0;0;-0.4;0.4
2015-03-02;02:30:32;0.02;0;0;0;-0.4;0.4
2015-03-02;02:31:02;0.15;0;0;0;-0.4;0.4
2015-03-02;02:31:32;0.01;0;0;0;-0.4;0.4
2015-03-02;02:32:02;0.1;0;0;0;-0.4;0.4
2015-03-02;02:32:32;0.1;0;0;0;-0.4;0.4
2015-03-02;02:33:02;0.02;0;0;0;-0.4;0.4
2015-03-02;02:33:32;0.03;0;0;0;-0.4;0.5
2015-03-02;02:34:02;0.1;0;0;0;-0.4;0.5
2015-03-02;02:34:32;0.03;0;0;0;-0.4;0.5
2015-03-02;02:35:02;0.06;0;0;0;-0.4;0.5
2015-03-02;02:35:32;0;0;0;0;-0.3;0.5
2015-03-02;02:36:02;0.15;0;0;0;-0.3;0.5
2015-03-02;02:36:32;0;0;0;0;-0.4;0.6
2015-03-02;02:37:02;0.07;0;0;0;-0.4;0.6
2015-03-02;02:37:32;0.02;0;0;0;-0.4;0.6
2015-03-02;02:38:02;0.15;0;0;0;-0.3;0.6
2015-03-02;02:38:32;0.14;0;0;0;-0.3;0.6
2015-03-02;02:39:02;0.02;0;0;0;-0.4;0.6
2015-03-02;02:39:32;0.1;0;0;0;-0.4;0.6
2015-03-02;02:40:02;0;0;0;0;-0.4;0.6
2015-03-02;02:40:32;0.16;0;0;0;-0.4;0.7
2015-03-02;02:41:02;0.14;0;0;0;-0.4;0.7
2015-03-02;02:41:32;0.14;0;0;0;-0.3;0.7
2015-03-02;02:42:02;0.13;0;0;0;-0.3;0.7
2015-03-02;02:42:32;0;0;0;0;-0.3;0.8
2015-03-02;02:43:02;0.03;0;0;0;-0.3;0.7
2015-03-02;02:43:32;0.16;0;0;0;-0.4;0.8
2015-03-02;02:44:02;0.03;0;0;0;-0.4;0.8
2015-03-02;02:44:32;0;0;0;0;-0.4;0.8
2015-03-02;02:45:02;0.12;0;0;0;-0.4;0.8
2015-03-02;02:45:32;0.06;0;0;0;-0.4;0.9
2015-03-02;02:46:02;0.14;0;0;0;-0.3;0.9
2015-03-02;02:46:32;0.01;0;0;0;-0.4;0.9
2015-03-02;02:47:02;0.03;0;0;0;-0.4;0.8
2015-03-02;02:47:32;0.06;0;0;0;-0.4;0.8
2015-03-02;02:48:02;0.13;0;0;0;-0.4;0.8
2015-03-02;02:48:32;0.03;0;0;0;-0.4;0.8
2015-03-02;02:49:02;0.03;0;0;0;-0.4;0.8
2015-03-02;02:49:32;0.14;0;0;0;-0.4;0.8
2015-03-02;02:50:02;0.02;0;0;0;-0.4;0.9
2015-03-02;02:50:32;0.07;0;0;0;-0.4;0.8
2015-03-02;02:51:02;0;0;0;0;-0.4;0.9
2015-03-02;02:51:32;0.15;0;0;0;-0.4;0.9
2015-03-02;02:52:02;0.02;0;0;0;-0.4;0.9
2015-03-02;02:52:32;0.1;0;0;0;-0.4;0.9
2015-03-02;02:53:02;0.17;0;0;0;-0.4;0.9
2015-03-02;02:53:32;0.08;0;0;0;-0.3;0.8
2015-03-02;02:54:02;0.06;0;0;0;-0.4;0.9
2015-03-02;02:54:32;0.04;0;0;0;-0.4;0.9
2015-03-02;02:55:02;0.09;0;0;0;-0.3;0.9
2015-03-02;02:55:32;0.12;0;0;0;-0.4;0.9
2015-03-02;02:56:02;0.03;0;0;0;-0.3;0.9
2015-03-02;02:56:32;0.1;0;0;0;-0.4;0.9
2015-03-02;02:57:02;0.02;0;0;0;-0.4;0.9
2015-03-02;02:57:32;0.01;0;0;0;-0.3;0.9
2015-03-02;02:58:02;0;0;0;0;-0.4;0.9
2015-03-02;02:58:32;0.03;0;0;0;-0.3;1
2015-03-02;02:59:02;0;0;0;0;-0.4;1
2015-03-02;02:59:32;0.01;0;0;0;-0.4;1
2015-03-02;03:00:02;0.02;0;0;0;-0.4;1
2015-03-02;03:00:32;0.12;0;0;0;-0.4;1.1
2015-03-02;03:01:02;0.12;0;0;0;-0.4;1
2015-03-02;03:01:32;0.08;0;0;0;-0.4;1
2015-03-02;03:02:02;0.12;0;0;0;-0.4;1
2015-03-02;03:02:32;0.06;0;0;0;-0.4;1.1
2015-03-02;03:03:02;0.17;0;0;0;-0.4;1
2015-03-02;03:03:32;0.04;0;0;0;-0.3;1
2015-03-02;03:04:02;0.12;0;0;0;-0.4;1
2015-03-02;03:04:32;0.13;0;0;0;-0.4;1
2015-03-02;03:05:02;0.12;0;0;0;-0.4;1
2015-03-02;03:05:32;0.03;0;0;0;-0.3;1
2015-03-02;03:06:02;0.02;0;0;0;-0.4;1
2015-03-02;03:06:32;0.12;0;0;0;-0.3;1
2015-03-02;03:07:02;0;0;0;0;-0.4;1
2015-03-02;03:07:32;0.16;0;0;0;-0.4;1
2015-03-02;03:08:02;0.04;0;0;0;-0.3;1
2015-03-02;03:08:32;0;0;0;0;-0.3;1
2015-03-02;03:09:02;0.05;0;0;0;-0.3;1
2015-03-02;03:09:32;0;0;0;0;-0.4;1
2015-03-02;03:10:02;0.16;0;0;0;-0.3;1
2015-03-02;03:10:32;0.03;0;0;0;-0.3;1
2015-03-02;03:11:02;0;0;0;0;-0.4;1
2015-03-02;03:11:32;0.03;0;0;0;-0.4;1
2015-03-02;03:12:02;0.05;0;0;0;-0.4;1
2015-03-02;03:12:32;0.16;0;0;0;-0.4;1
2015-03-02;03:13:02;0.15;0;0;0;-0.4;1
2015-03-02;03:13:32;0.12;0;0;0;-0.4;1
2015-03-02;03:14:02;0.02;0;0;0;-0.4;1
2015-03-02;03:14:32;0.02;0;0;0;-0.4;1
2015-03-02;03:15:02;0.02;0;0;0;-0.4;1
2015-03-02;03:15:32;0.12;0;0;0;-0.4;1
2015-03-02;03:16:02;0.08;0;0;0;-0.3;1
2015-03-02;03:16:32;0.12;0;0;0;-0.3;1
2015-03-02;03:17:02;0;0;0;0;-0.4;1
2015-03-02;03:17:32;0.01;0;0;0;-0.4;1
2015-03-02;03:18:02;0.02;0;0;0;-0.4;1
2015-03-02;03:18:32;0.15;0;0;0;-0.4;1
2015-03-02;03:19:02;0.13;0;0;0;-0.4;1
2015-03-02;03:19:32;0.04;0;0;0;-0.4;0.9
2015-03-02;03:20:02;0.08;0;0;0;-0.4;0.9
2015-03-02;03:20:32;0.16;0;0;0;-0.4;0.9
2015-03-02;03:21:02;0.13;0;0;0;-0.3;1
2015-03-02;03:21:32;0.01;0;0;0;-0.3;1
2015-03-02;03:22:02;0.13;0;0;0;-0.4;1
2015-03-02;03:22:32;0;0;0;0;-0.3;1
2015-03-02;03:23:02;0.16;0;0;0;-0.3;1
2015-03-02;03:23:32;0.15;0;0;0;-0.3;1
2015-03-02;03:24:02;0.14;0;0;0;-0.4;1
2015-03-02;03:24:32;0.04;0;0;0;-0.4;1
2015-03-02;03:25:02;0.04;0;0;0;-0.4;1
2015-03-02;03:25:32;0.02;0;0;0;-0.4;1
2015-03-02;03:26:02;0.03;0;0;0;-0.4;1
2015-03-02;03:26:32;0.16;0;0;0;-0.4;1
2015-03-02;03:27:02;0;0;0;0;-0.3;1
2015-03-02;03:27:32;0.14;0;0;0;-0.3;1
2015-03-02;03:28:02;0.06;0;0;0;-0.4;1
2015-03-02;03:28:32;0.16;0;0;0;-0.4;1
2015-03-02;03:29:02;0;0;0;0;-0.3;1
2015-03-02;03:29:32;0.02;0;0;0;-0.4;1
2015-03-02;03:30:02;0.02;0;0;0;-0.4;0.9
2015-03-02;03:30:32;0.03;0;0;0;-0.4;0.9
2015-03-02;03:31:02;0;0;0;0;-0.4;0.9
2015-03-02;03:31:32;0;0;0;0;-0.4;0.9
2015-03-02;03:32:02;0.12;0;0;0;-0.4;0.9
2015-03-02;03:32:32;0.1;0;0;0;-0.4;0.8
2015-03-02;03:33:02;0.02;0;0;0;-0.4;0.8
2015-03-02;03:33:32;0;0;0;0;-0.4;0.8
2015-03-02;03:34:02;0.16;0;0;0;-0.3;0.8
2015-03-02;03:34:32;0.03;0;0;0;-0.4;0.7
2015-03-02;03:35:02;0.13;0;0;0;-0.4;0.7
2015-03-02;03:35:32;0.01;0;0;0;-0.4;0.7
2015-03-02;03:36:02;0.13;0;0;0;-0.4;0.7
2015-03-02;03:36:32;0.03;0;0;0;-0.4;0.7
2015-03-02;03:37:02;0;0;0;0;-0.4;0.7
2015-03-02;03:37:32;0;0;0;0;-0.4;0.7
2015-03-02;03:38:02;0.01;0;0;0;-0.3;0.7
2015-03-02;03:38:32;0.1;0;0;0;-0.4;0.7
2015-03-02;03:39:02;0.02;0;0;0;-0.4;0.7
2015-03-02;03:39:32;0.03;0;0;0;-0.3;0.6
2015-03-02;03:40:02;0.12;0;0;0;-0.4;0.7
